assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2006-06-28,0,0,False,True,0,0,0,0,0,499717,None,,0,0,0,0,0.0,489,194,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jayden,0.0,459,180,0,0,0,False,0.0,507,195,118,False,0.0,505,195,0,Has joined Rangers on loan for the rest of the season.,2025-08-19T13:37:28.261506Z,40,673,187,p499717,0,0,None,0,,499717.jpg,0.0,510,195,0,0,241,False,0,0,Meghoma,0.1,556,203,False,None,0,0,u,0,5,94,2024-08-30,0.0,456,183,0,279,0,9314,279,0.0,0.0,Meghoma,0
1,2001-11-27,0,62,True,True,100,100,1,0.16,9,513418,None,,0,0,0,0,72.8,92,69,41,6.45,None,,0,3,2.3,1.8,1,0.41,0.06,2.14,0.33,1.73,7.90,1.24,0.27,Kevin,2.3,152,73,8,1.26,1,False,29.0,63,39,120,False,87.6,143,52,572,,2025-08-09T14:00:04.851048Z,70,37,22,p513418,0,1,None,0,,513418.jpg,2.6,203,88,18,0,80,False,0,0.0,Schade,0.5,233,79,False,None,6,0.94,a,14,5,94,2023-07-01,129.0,28,12,18,63822,11502,47027,6205,0.3,2.6,Schade,2
0,2000-07-03,1,75,True,True,None,None,1,0.22,11,440089,2,,0,0,-2,2,111.8,54,41,36,7.85,3,,0,3,4.0,3.5,2,0.80,0.17,1.05,0.22,0.25,6.38,1.39,0.05,Mikkel,4.0,66,31,7,1.53,1,False,25.4,84,49,121,False,101.4,111,35,413,,None,58,114,78,p440089,0,0,None,0,,440089.jpg,3.8,95,39,14,0,58,False,0,0.0,Damsgaard,0.6,220,73,False,None,5,1.09,a,11,5,94,2022-08-10,40.0,158,96,19,36207,3423,84212,5337,0.7,3.3,Damsgaard,0
0,2005-04-03,0,5,True,True,0,None,0,0.0,0,543295,None,,0,0,-2,2,1.8,367,191,4,8.0,None,,0,3,0.0,-0.5,0,0.01,0.02,0.01,0.02,0.00,1.49,2.98,0.0,Antoni,0.0,695,302,3,6.0,0,False,0.6,410,195,122,False,4.0,394,185,45,Knee injury - Expected back 01 Jun,2025-10-16T08:00:09.362049Z,53,218,136,p543295,0,0,None,0,,543295.jpg,1.0,391,190,2,0,152,False,0,0.0,Milambo,0.0,594,233,False,None,1,2.0,i,2,5,94,2025-07-03,0.0,706,311,1,1692,98,5085,420,0.0,0.2,Milambo,0
0,2002-08-30,1,39,True,True,None,None,0,0.0,0,244858,4,,0,0,-1,1,6.2,335,179,8,7.5,None,,0,3,0.7,0.2,1,0.03,0.03,0.73,0.69,0.70,2.08,1.95,0.66,Fábio,0.7,297,143,4,3.75,1,False,8.0,283,140,123,False,38.8,261,116,96,,None,49,326,202,p244858,0,0,None,0,,244858.jpg,2.4,219,99,5,0,173,False,0,0.0,Freitas Gouveia Carvalho,0.2,334,113,False,None,1,0.94,a,3,5,94,2024-08-12,36.0,170,102,12,25338,831,33123,3099,0.1,2.4,Carvalho,0
2,1990-06-17,2,89,True,True,None,None,2,0.38,13,56979,None,,0,0,0,0,75.4,85,63,41,7.77,None,,0,3,3.0,2.5,1,0.34,0.06,0.37,0.07,0.03,6.26,1.19,0.01,Jordan,3.0,103,49,7,1.33,0,False,16.1,176,90,124,False,81.0,152,54,475,,None,50,241,149,p56979,0,0,None,0,,56979.jpg,3.1,135,55,22,0,241,False,0,0.0,Henderson,0.4,261,89,False,None,6,1.14,a,6,5,94,2025-07-15,5.0,325,170,22,40246,5371,27236,4031,0.6,4.4,Henderson,1
0,1998-05-10,0,9,True,True,100,100,0,0.0,0,204580,None,,0,0,-1,1,15.8,281,159,4,8.78,None,,0,3,1.0,0.5,1,0.02,0.04,0.12,0.26,0.10,0.27,0.59,0.22,Vitaly,1.0,260,123,0,0.0,0,False,2.3,376,180,125,False,4.8,390,182,41,,2025-08-09T14:00:04.867824Z,49,312,196,p204580,0,0,None,0,,204580.jpg,1.0,376,180,3,0,80,False,0,0.0,Janelt,0.0,685,293,False,None,0,0.0,a,1,5,94,2020-10-03,4.0,334,174,3,519,84,1449,90,0.2,0.6,Janelt,0
0,1996-01-01,0,57,True,True,None,None,0,0.0,7,207283,3,,0,0,-1,1,48.7,145,99,19,9.83,None,,0,3,2.3,1.8,1,0.10,0.05,0.32,0.16,0.22,2.99,1.55,0.11,Mathias,2.3,137,64,4,2.07,1,False,12.9,216,108,126,False,60.8,196,81,174,,None,49,315,198,p207283,0,0,None,0,,207283.jpg,2.4,218,98,6,0,58,False,0,0.0,Jensen,0.1,519,185,False,None,2,1.03,a,6,5,94,2019-07-10,19.0,239,133,12,3534,519,6539,549,0.5,2.4,Jensen,0
0,2005-11-20,0,0,True,True,100,50,0,0,0,626464,None,,0,0,-1,1,0.0,684,296,0,0,None,,0,3,0.0,-0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Gustavo,0.0,664,280,0,0,0,False,0.0,690,296,127,False,0.0,689,295,0,,2025-08-09T14:00:04.884092Z,49,358,225,p626464,0,0,None,0,,626464.jpg,0.0,689,295,0,0,30,False,0,0,Nunes Fernandes Gomes,0.0,714,311,False,None,0,0,a,0,5,94,2024-08-28,0.0,671,291,0,137,17,825,26,0.0,0.0,Nunes,0
2,1998-01-01,0,38,True,True,None,None,0,0.0,2,428580,None,,-1,1,-1,1,13.6,293,164,9,9.31,None,,0,3,0.7,0.2,1,0.36,0.37,0.36,0.37,0.00,1.64,1.7,0.0,Frank,0.7,298,144,2,2.07,0,False,4.5,336,165,128,False,27.4,297,136,87,,None,49,330,206,p428580,0,0,None,0,,428580.jpg,2.2,234,109,5,0,157,False,0,0.0,Onyeka,0.1,553,203,False,None,0,0.0,a,2,5,94,2021-07-20,4.0,336,175,11,4271,192,5468,436,0.1,2.2,Onyeka,0
1,2004-03-01,0,95,True,True,None,None,1,0.15,17,508395,None,,0,0,0,0,58.4,120,86,71,10.65,None,,0,3,3.7,3.2,2,0.18,0.03,0.41,0.06,0.23,9.52,1.43,0.03,Yehor,3.7,83,40,12,1.8,0,False,18.1,155,81,129,False,99.0,118,37,600,,None,50,285,176,p508395,0,0,None,0,,508395.jpg,3.3,121,49,40,0,225,False,0,0.0,Yarmoliuk,0.1,497,170,False,None,7,1.05,a,14,5,94,2022-10-28,24.0,217,124,23,7838,1002,5776,647,0.7,4.6,Yarmoliuk,1
0,2006-11-30,0,0,True,True,None,None,0,0,0,606689,None,,0,0,0,0,0.0,644,271,0,0,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelle,0.0,615,249,0,0,0,False,0.0,652,271,130,False,0.0,650,269,0,,None,45,479,286,p606689,0,0,None,0,,606689.jpg,0.0,655,274,0,0,241,False,0,0,Donovan,0.1,457,152,False,None,0,0,a,0,5,94,2025-07-01,0.0,623,262,0,7074,973,9078,950,0.0,0.0,Donovan,0
0,2006-01-10,0,0,True,True,None,None,0,0,0,628204,None,,0,0,-1,1,0.0,583,229,0,0,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Yunus Emre,0.0,555,206,0,0,0,False,0.0,594,229,131,False,0.0,592,227,0,,None,44,591,330,p628204,0,0,None,0,,628204.jpg,0.0,598,232,0,0,219,False,0,0,Konak,0.2,352,119,False,None,0,0,a,0,5,94,2024-01-11,0.0,559,219,0,20371,1468,18156,1961,0.0,0.0,Konak,0
0,2001-05-08,0,0,True,True,25,0,0,0,0,220695,None,,0,0,0,0,0.0,593,233,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Paris,0.0,564,210,0,0,0,False,0.0,602,233,132,False,0.0,600,231,0,Lack of match fitness - 25% chance of playing,2025-08-14T16:00:05.924672Z,45,408,245,p220695,0,0,None,0,,220695.jpg,0.0,606,236,0,0,241,False,0,0,Maghoma,0.0,688,296,False,None,0,0,d,0,5,94,2020-08-01,0.0,571,223,0,245,13,2072,89,0.0,0.0,Maghoma,0
0,2002-09-18,0,0,True,True,None,None,0,0,0,450539,None,,-1,1,-1,1,0.0,542,203,0,0,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Myles,0.0,516,180,0,0,0,False,0.0,556,203,133,False,0.0,554,201,0,,None,44,535,301,p450539,0,0,None,0,,450539.jpg,0.0,560,206,0,0,241,False,0,0,Peart-Harris,0.0,596,235,False,None,0,0,a,0,5,94,2021-07-23,0.0,518,193,0,2052,410,3203,300,0.0,0.0,Peart-Harris,0
0,2003-03-12,0,0,False,True,0,0,0,0,0,591357,None,,0,0,0,0,0.0,642,270,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,613,248,0,0,0,False,0.0,650,270,134,False,0.0,648,268,0,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986Z,45,477,285,p591357,0,0,None,0,,591357.jpg,0.0,653,273,0,0,241,False,0,0,Trevitt,0.0,721,315,False,None,0,0,u,0,5,94,2024-01-08,0.0,621,261,0,0,0,804,32,0.0,0.0,Trevitt,0
0,2001-06-26,4,131,True,True,None,None,1,0.16,16,502500,None,,1,-1,1,-1,66.7,101,7,31,4.97,None,,1,4,5.7,5.2,2,0.16,0.03,2.88,0.47,2.72,9.16,1.47,0.44,Igor Thiago,5.7,24,4,11,1.76,4,False,38.0,24,6,136,False,177.4,27,2,561,,None,61,85,26,p502500,0,0,2,0,,502500.jpg,4.6,56,6,6,0,30,False,0,0.0,Nascimento Rodrigues,3.8,91,15,False,None,7,1.12,a,9,5,94,2024-07-01,135.0,25,13,32,519986,160323,215217,35797,0.9,5.2,Thiago,2
0,None,0,0,True,True,None,None,0,0,0,533710,None,,0,0,-1,1,0.0,562,53,0,0,None,,0,4,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Iwan,0.0,535,50,0,0,0,False,0.0,574,55,137,False,0.0,572,55,0,,None,44,567,74,p533710,0,0,None,0,,533710.jpg,0.0,578,55,0,0,None,False,0,0,Morgan,0.4,257,40,False,None,0,0,a,0,5,94,None,0.0,539,53,0,33784,3194,41856,3898,0.0,0.0,Morgan,0
0,1990-08-18,0,0,True,True,None,None,0,0,0,49262,None,,0,0,-1,1,0.0,526,65,0,0,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jason,0.0,497,73,0,0,0,False,0.0,542,78,138,False,0.0,540,78,0,,None,44,495,26,p49262,0,0,None,0,,49262.jpg,0.0,544,78,0,0,241,False,0,0,Steele,0.3,309,44,False,None,0,0,a,0,6,36,2018-07-01,0.0,498,54,0,5058,372,25811,1647,0.0,0.0,Steele,0
0,2002-08-18,0,66,True,True,None,None,0,0.0,4,489639,None,,0,0,-1,1,10.0,316,4,0,0.0,None,,0,1,0.8,1.3,1,0.01,0.0,0.01,0.0,0.00,9.22,1.32,0.0,Bart,1.3,229,17,10,1.43,0,False,13.1,210,12,139,False,122.0,82,12,630,,None,44,544,31,p489639,1,0,None,0,,489639.jpg,1.6,305,26,72,0,152,False,14,2.0,Verbruggen,4.3,80,14,False,None,7,1.0,a,0,6,36,2023-07-03,0.0,523,59,11,95631,8245,413774,33113,0.3,2.5,Verbruggen,0
0,2000-03-25,0,0,True,True,None,None,0,0,0,209288,None,,0,0,0,0,0.0,455,32,0,0,None,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,425,42,0,0,0,False,0.0,474,47,140,False,0.0,473,47,0,,None,40,631,55,p209288,0,0,None,0,,209288.jpg,0.0,477,47,0,0,39,False,0,0,McGill,0.3,286,41,False,None,0,0,a,0,6,36,2021-02-02,0.0,423,21,0,9408,589,14836,1348,0.0,0.0,McGill,0
0,2001-07-02,0,0,False,True,0,0,0,0,0,472739,None,,0,0,0,0,0.0,478,45,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Carl,0.0,448,55,0,0,0,False,0.0,496,60,141,False,0.0,494,60,0,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,40,659,68,p472739,0,0,None,0,,472739.jpg,0.0,499,60,0,0,241,False,0,0,Rushworth,0.0,734,84,False,None,0,0,u,0,6,36,2023-07-01,0.0,445,34,0,0,0,185,9,0.0,0.0,Rushworth,0
0,2000-01-23,0,0,False,True,0,0,0,0,0,240514,None,,0,0,0,0,0.0,462,36,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kjell,0.0,431,46,0,0,0,False,0.0,480,51,142,False,0.0,479,51,0,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,40,638,59,p240514,0,0,None,0,,240514.jpg,0.0,483,51,0,0,152,False,0,0,Scherpen,0.0,735,85,False,None,0,0,u,0,6,36,2021-07-16,0.0,429,25,0,0,0,164,8,0.0,0.0,Scherpen,0
0,1997-11-18,0,0,True,True,None,None,0,0,0,204120,None,,0,0,-2,2,0.0,519,214,0,0,None,,0,2,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Olivier,0.0,490,202,0,0,0,False,0.0,536,215,143,False,0.0,534,215,0,,None,43,596,151,p204120,0,0,None,0,,204120.jpg,0.0,538,214,0,0,73,False,0,0,Boscagli,0.1,492,182,False,None,0,0,a,0,6,36,2025-07-02,0.0,488,205,0,2197,173,7898,446,0.0,0.0,Boscagli,0
0,2003-12-28,0,3,True,True,None,None,0,0.0,3,550090,None,,-1,1,-2,2,0.1,395,143,3,16.88,None,,0,2,-0.2,0.3,0,0.00,0.0,0.00,0.0,0.00,0.13,0.73,0.0,Diego,0.3,331,113,1,5.62,0,False,0.6,408,143,144,False,5.4,386,142,16,,None,43,604,155,p550090,0,0,None,0,,550090.jpg,1.0,351,126,1,0,106,False,0,0.0,Coppola,0.1,563,205,False,None,0,0.0,a,0,6,36,2025-06-17,0.0,493,207,2,1142,122,4656,305,0.1,0.5,Coppola,0
0,2000-12-22,1,54,True,True,100,100,0,0.0,10,465730,None,,0,0,-1,1,53.3,132,30,16,4.9,None,,0,2,2.5,3.0,1,0.54,0.17,1.22,0.38,0.68,4.30,1.32,0.21,Maxim,3.0,101,37,5,1.53,1,False,17.6,160,52,145,False,69.2,180,75,294,,2025-09-13T21:30:07.998380Z,44,537,136,p465730,0,0,None,0,,465730.jpg,2.3,224,83,15,0,21,False,0,0.0,De Cuyper,2.3,120,46,False,None,4,1.22,a,6,6,36,2025-07-05,52.0,119,21,14,62580,4020,452506,21647,0.7,3.2,De Cuyper,1
1,1991-11-21,0,73,True,True,None,None,0,0.0,46,83299,None,,0,0,0,0,18.7,266,88,54,7.71,None,,0,2,1.2,1.7,1,0.04,0.01,0.37,0.06,0.33,9.22,1.32,0.05,Lewis,1.7,195,71,10,1.43,0,False,16.0,177,60,146,False,107.2,100,48,630,,None,45,391,70,p83299,0,0,None,0,,83299.jpg,2.1,246,86,25,0,241,False,0,0.0,Dunk,1.1,169,62,False,None,7,1.0,a,8,6,36,2009-07-01,33.0,175,41,15,55808,5232,73651,8001,0.4,3.3,Dunk,3
0,1998-01-21,0,0,False,True,0,0,0,0,0,204214,None,,0,0,0,0,0.0,591,226,0,0,4,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pervis,0.0,562,218,0,0,0,False,0.0,600,226,147,False,0.0,598,226,0,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,45,406,79,p204214,0,0,None,0,,204214.jpg,0.0,604,227,0,0,62,False,0,0,Estupiñán Tenorio,0.0,693,234,False,None,0,0,u,0,6,36,2022-07-16,0.0,569,223,0,0,0,1841,44,0.0,0.0,Estupiñan,0
0,1999-10-07,0,38,True,True,None,None,0,0.0,18,231416,None,,0,0,-1,1,50.4,139,32,27,6.5,None,,0,2,1.2,1.7,2,0.24,0.06,0.42,0.1,0.18,5.61,1.35,0.04,Ferdi,1.7,191,67,6,1.44,0,False,14.7,191,63,148,False,73.2,173,72,374,,None,44,523,127,p231416,0,0,None,0,,231416.jpg,1.5,309,108,19,0,219,False,0,0.0,Kadıoğlu,0.1,397,146,False,None,3,0.72,a,9,6,36,2024-08-27,23.0,219,59,9,6850,932,13789,1035,0.4,2.0,F.Kadıoğlu,2
0,2000-09-30,0,0,False,True,0,0,0,0,0,232792,None,,0,0,-1,1,0.0,537,222,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tariq,0.0,510,213,0,0,0,False,0.0,551,222,150,False,0.0,549,222,0,has joined Fiorentina permanently.,2025-09-02T12:06:29.254107Z,44,525,129,p232792,0,0,None,0,,232792.jpg,0.0,554,222,0,0,81,False,0,0,Lamptey,0.1,438,164,False,None,0,0,u,0,6,36,2020-01-31,0.0,511,216,0,2778,0,34224,1270,0.0,0.0,Lamptey,0
0,2000-06-08,3,71,True,True,None,None,0,0.0,52,469142,None,,0,0,-1,1,8.5,326,110,60,8.57,None,,1,2,4.5,5.0,11,0.21,0.03,0.66,0.1,0.46,9.22,1.32,0.07,Jan Paul,5.0,32,12,10,1.43,1,False,25.9,83,22,151,False,185.8,23,7,630,,None,44,540,137,p469142,1,0,None,0,,469142.jpg,3.1,134,55,21,0,152,False,0,0.0,van Hecke,1.0,182,68,False,None,7,1.0,a,8,6,36,2020-09-10,64.0,90,14,22,45402,20201,65379,4990,1.1,5.0,Van Hecke,2
0,1992-01-15,0,28,True,True,75,0,0,0.0,21,111478,None,,0,0,-1,1,19.9,259,85,36,10.0,None,,0,2,0.4,0.0,0,0.01,0.0,0.01,0.0,0.00,5.82,1.62,0.0,Joël,1.0,248,85,6,1.67,0,False,9.5,262,91,152,False,68.2,183,76,324,Calf injury - 75% chance of playing,2025-10-02T13:00:07.706508Z,44,506,115,p111478,0,0,None,0,,111478.jpg,1.8,278,98,12,0,152,False,0,0.0,Veltman,0.1,399,148,False,None,4,1.11,d,15,6,36,2020-07-29,6.0,316,110,7,7029,44,18737,2452,0.2,1.6,Veltman,2
0,1995-01-04,0,0,True,True,0,0,0,0,0,110735,None,,0,0,-1,1,0.0,531,219,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,503,209,0,0,0,False,0.0,545,219,153,False,0.0,543,219,0,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,44,505,114,p110735,0,0,None,0,,110735.jpg,0.0,547,218,0,0,241,False,0,0,Webster,0.0,710,238,False,None,0,0,i,0,6,36,2019-08-03,0.0,502,212,0,325,31,1097,49,0.0,0.0,Webster,0
0,2001-11-09,0,0,False,True,0,0,0,0,0,439135,None,,0,0,0,0,0.0,466,185,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eiran,0.0,435,170,0,0,0,False,0.0,484,186,154,False,0.0,483,187,0,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,644,172,p439135,0,0,None,0,,439135.jpg,0.0,487,186,0,0,104,False,0,0,Cashin,0.0,713,240,False,None,0,0,u,0,6,36,2025-01-31,0.0,433,174,0,0,0,632,16,0.0,0.0,Cashin,0
0,None,0,0,False,True,0,0,0,0,0,589100,None,,0,0,0,0,0.0,511,208,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jacob,0.0,483,196,0,0,0,False,0.0,529,209,155,False,0.0,527,209,0,has joined Harrogate Town on loan until January.,2025-09-22T21:52:58.462370Z,40,698,204,p589100,0,0,None,0,,589100.jpg,0.0,531,208,0,0,None,False,0,0,Slater,0.1,432,160,False,None,0,0,u,0,6,36,None,0.0,479,198,0,3175,0,12331,1186,0.0,0.0,Slater,0
0,2006-02-24,0,0,True,True,None,None,0,0,0,547720,None,,0,0,-1,1,0.0,421,163,0,0,None,,0,2,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,393,149,0,0,0,False,0.0,443,166,156,False,0.0,442,167,0,,None,39,729,232,p547720,0,0,None,0,,547720.jpg,0.0,446,166,0,0,241,False,0,0,Tasker,0.1,404,151,False,None,0,0,a,0,6,36,2025-03-28,0.0,389,153,0,4302,828,8473,741,0.0,0.0,Tasker,0
1,1997-05-20,0,64,True,True,75,75,1,0.18,6,451340,None,,-1,1,-2,2,95.8,63,48,22,3.9,None,,0,3,0.6,1.0,0,0.29,0.05,1.05,0.18,0.76,7.99,1.42,0.13,Mitoma,1.3,243,114,8,1.42,1,False,26.9,76,46,157,False,88.4,142,51,508,Knock - 75% chance of playing,2025-10-02T13:00:07.769683Z,63,73,50,p451340,0,0,None,0,,451340.jpg,3.3,126,51,13,0,108,False,0,0.0,Kaoru,3.3,102,36,False,None,6,1.06,d,3,6,36,2021-08-09,88.0,59,35,20,158972,1769,566683,85278,0.2,3.2,Mitoma,1
2,2002-04-20,0,52,True,True,100,100,1,0.25,10,463067,None,,-1,1,-3,3,63.4,111,79,23,5.66,None,,0,3,2.2,2.7,1,0.45,0.11,0.79,0.19,0.34,4.80,1.18,0.08,Georginio,2.7,130,62,4,0.98,0,False,19.6,138,73,158,False,58.4,208,87,366,,2025-08-25T07:30:07.559102Z,57,127,84,p463067,0,0,None,0,,463067.jpg,2.7,191,80,9,0,73,False,0,0.0,Rutter,0.4,269,92,False,None,4,0.98,a,4,6,36,2024-08-19,74.0,75,45,16,36662,1511,148118,7114,0.5,2.8,Georginio,1
0,1994-07-20,0,0,True,True,0,0,0,0,0,109345,4,,0,0,-2,2,0.0,728,321,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Solly,0.0,719,318,0,0,0,False,0.0,728,321,159,False,0.0,728,321,0,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,58,110,76,p109345,0,0,None,0,,109345.jpg,0.0,728,321,0,0,241,False,0,0,March,0.0,708,308,False,None,0,0,i,0,6,36,2012-07-01,0.0,728,321,0,293,47,2057,56,0.0,0.0,March,0
2,2004-07-22,3,134,True,True,None,None,1,0.15,10,592031,None,,1,-1,0,0,167.9,18,17,52,7.89,None,,0,3,4.8,5.3,2,1.23,0.19,2.85,0.44,1.62,8.86,1.34,0.25,Yankuba,5.3,30,15,8,1.21,1,False,49.6,9,7,160,False,148.4,55,17,593,,None,60,91,60,p592031,0,0,None,0,,592031.jpg,4.4,60,22,30,0,78,False,0,0.0,Minteh,3.6,97,32,False,None,7,1.06,a,12,6,36,2024-07-01,179.0,11,5,31,451421,70818,168732,46118,0.9,5.2,Minteh,0
0,2004-01-23,0,0,False,True,0,0,0,0,0,474120,None,,0,0,-1,1,0.0,719,315,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julio,0.0,706,307,0,0,0,False,0.0,721,315,161,False,0.0,720,314,0,has joined Strasbourg permanently.,2025-08-10T18:00:05.470138Z,54,188,117,p474120,0,0,None,0,,474120.jpg,0.0,721,315,0,0,168,False,0,0,Enciso Espínola,0.0,694,299,False,None,0,0,u,0,6,36,2022-06-17,0.0,715,315,0,105,0,2786,46,0.0,0.0,Enciso,0
1,2004-05-31,2,56,True,True,0,None,0,0.0,1,513433,2,,0,0,-1,1,56.3,126,89,21,8.67,6,,0,3,0.0,2.7,2,0.40,0.17,1.97,0.82,1.57,2.90,1.2,0.65,Brajan,2.7,127,60,3,1.24,1,False,22.4,115,62,162,False,74.0,171,67,218,Knee injury - Unknown return date,2025-10-16T12:30:10.115478Z,54,192,120,p513433,0,0,None,0,,513433.jpg,2.7,190,79,15,0,80,False,0,0.0,Gruda,0.1,503,172,False,None,2,0.83,i,5,6,36,2024-08-14,94.0,54,31,19,11619,521,9886,1523,0.5,3.5,Gruda,0
0,2005-04-11,0,22,True,True,0,0,0,0.0,2,532529,None,,0,0,-3,3,2.0,366,190,11,9.25,None,,0,3,0.0,0.0,0,0.01,0.01,0.01,0.01,0.00,2.32,1.95,0.0,Jack,0.0,688,297,2,1.68,0,False,1.2,395,188,163,False,9.4,372,173,107,Ankle injury - Unknown return date,2025-09-13T21:30:08.019508Z,52,231,145,p532529,0,0,None,0,,532529.jpg,1.3,326,155,6,0,241,False,0,0.0,Hinshelwood,0.0,612,246,False,None,2,1.68,i,3,6,36,2022-12-30,0.0,701,308,4,1043,24,9770,426,0.0,0.8,Hinshelwood,0
0,2000-11-21,2,36,False,True,0,0,1,0.51,3,219249,1,,0,0,0,0,66.6,102,74,9,4.58,2,,1,3,0.0,0.0,0,0.17,0.09,1.38,0.71,1.21,2.12,1.08,0.62,Matt,0.0,714,314,2,1.02,1,False,19.0,148,78,164,False,60.8,198,83,177,has joined Marseille on loan for the rest of the season.,2025-09-02T12:06:29.272628Z,55,146,92,p219249,0,0,2,0,,219249.jpg,6.0,14,5,2,0,58,False,0,0.0,O'Riley,0.4,259,88,False,None,2,1.02,u,4,6,36,2024-08-26,63.0,95,57,12,130744,0,188309,4253,0.0,2.2,O'Riley,0
0,2001-06-17,0,0,False,True,0,0,0,0,0,516211,None,,0,0,-1,1,0.0,720,316,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdallah,0.0,708,309,0,0,0,False,0.0,722,316,165,False,0.0,721,315,0,has joined Lens permanently.,2025-09-02T12:06:29.290672Z,54,193,121,p516211,0,0,None,0,,516211.jpg,0.0,722,316,0,0,189,False,0,0,Sima,0.0,681,290,False,None,0,0,u,0,6,36,2021-08-30,0.0,716,316,0,247,0,2021,67,0.0,0.0,Sima,0
0,2003-10-06,2,113,True,True,None,None,0,0.0,15,509416,3,,0,0,-1,1,91.1,67,50,58,9.63,5,,0,3,3.5,4.0,2,0.44,0.07,0.90,0.15,0.46,7.17,1.19,0.08,Yasin,4.0,60,28,9,1.49,1,False,24.0,94,54,166,False,101.4,110,34,542,,None,49,352,219,p509416,0,0,None,0,,509416.jpg,2.9,164,69,28,0,206,False,0,0.0,Ayari,0.3,291,98,False,None,5,0.83,a,15,6,36,2023-01-30,47.0,139,84,20,38363,4908,24083,4335,0.8,4.1,Ayari,0
0,2004-01-03,0,34,True,True,None,None,1,0.26,14,535301,None,,0,0,-2,2,29.8,207,131,45,11.51,None,,0,3,0.5,1.0,0,0.02,0.01,0.07,0.02,0.05,5.83,1.49,0.01,Carlos,1.0,256,120,5,1.28,0,False,5.3,323,160,167,False,18.6,335,156,352,,None,48,379,236,p535301,0,0,None,0,,535301.jpg,1.1,335,161,24,0,38,False,0,0.0,Baleba,2.3,122,42,False,None,6,1.53,a,7,6,36,2023-08-29,4.0,333,173,8,96435,7260,356883,27858,0.2,1.7,Baleba,2
